YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0.9946016	0.8661710	0.1961311	0.5006570	0.4204418	0.9923075	0.9696825	0.1991491	1.0186742	0.1447166	0.6099960	0.8579500	1.0109654	0.0982478	0.1777424	1.0058509	0.2011927	0.3001828	1.0424929	0.9232924	1.0021483	0.6949385	0.1267919	0.9265232	0.0227303	0.8211453	0.6963819	1.0519823	1.0132321	1.1085294	0.0120486	0.2917649	0.3951376	0.4777958	0.5438339	0.6812254	1.0201850	0.5844915	1.0020111	0.7671590	0.1598176	0.7832855	1.0889490	1.0370520	0.9788870	0.8276562	0.7451331	0.8626917	0.9538575	0.1370015	0.9946349	0.0546306	0.8921460	0.6548934	1.0011318	0.2875234	0.1256246	0.0332586	1.0034925	0.0397049	0.0331157	1.0141940	0.3691765	0.9406697	0.5993561	1.0451773	0.9609763	0.0380579	0.6994471	0.8082888	0.8779659	0.7359218	0.8431612	1.0035239	1.0584002	0.9733649	0.5924120	0.3650199	1.0649326	1.0179207	0.9569328	0.0595983	0.0460132	0.9397410	0.7581039	0.9510075	0.3853725	0.8947099	0.5605610	0.2882342	0.8326584	0.1521582	0.5598267	0.2174736	0.5873699	0.6543521	0.9975623	0.3107468	1.0248695	0.9921642
0.9863992	0.9051948	0.2234686	0.4852331	0.5161607	1.0942988	1.0064565	0.1766548	0.9485413	0.1106145	0.9690339	0.4137748	0.9538785	0.0749097	0.2147341	1.0686301	0.1581269	0.3633397	1.0474758	1.0063063	0.9742586	0.6670677	0.1132612	1.0117438	0.0313540	0.8325534	0.6198442	1.0285152	1.0677508	0.9915620	0.0092287	0.2822936	0.3956482	0.5501542	0.7942649	0.6273509	1.0452241	0.5404431	1.0461184	0.8008516	0.1611618	0.6943708	1.0335856	0.9694917	1.0347560	0.8303204	0.7063552	0.9762318	1.0172514	0.1174105	0.9790285	0.0462200	0.8275335	0.8386377	1.0910727	0.2999606	0.1272727	0.0151018	1.0947049	0.0432916	0.0356786	0.9974730	0.3550972	0.8737973	0.5277887	0.9623161	0.9976029	0.0397142	0.6544767	0.7979940	1.0049410	0.6742703	0.9236104	1.0014621	1.0441123	0.8992736	0.5785946	0.3273915	1.0545553	0.9726575	0.9874755	0.0442471	0.0620647	0.9324875	0.7505038	0.8403994	0.4724368	1.0496858	0.4673578	0.2933769	0.9371521	0.2540200	0.6196096	0.2369276	0.5153224	0.7542894	0.9241403	0.3442429	1.0181101	1.0366640
0.9994589	0.8644823	0.1811342	0.5568701	0.3672054	1.0035640	0.9422818	0.0949917	1.0510385	0.0907416	1.0428416	0.8270899	0.4855625	0.0884274	0.1601769	1.0190656	0.2074821	0.3948126	0.9618499	0.9945493	1.0032197	0.6196315	0.1340477	0.9653955	0.0216040	0.7544513	0.7311712	1.0036112	1.0232134	1.0199433	0.0050819	0.3171037	0.4181692	0.4796905	0.6065965	0.6402456	1.0094987	0.5878656	1.0171191	0.7792541	0.1917710	0.6810607	0.9568192	0.9157612	1.0167799	0.7778181	0.7616355	0.9520081	0.9565102	0.1037220	0.9867801	0.0448811	0.8049676	0.6305453	1.0196818	0.3194303	0.1166026	0.0326758	0.9681770	0.0545983	0.0339640	0.9596557	0.3493431	0.9050070	0.4962003	0.9427971	1.0496205	0.0288467	0.7574593	0.7495795	0.9172008	0.7128083	1.0080283	1.0006054	1.0097228	0.9049835	0.5725661	0.3397087	0.9559268	0.9972001	1.0015377	0.0720266	0.0603515	1.0142316	0.8410009	0.9461461	0.4069500	0.8503467	0.5224465	0.2114638	0.8833296	0.3236821	0.5275933	0.2083434	0.5728311	0.7663912	0.9630367	0.3163807	1.0961727	0.9772801
0.8929699	0.8767701	0.2715160	0.5008646	0.5023868	0.9883306	1.0519230	0.0975104	1.0135853	0.1046060	1.0841450	0.8083960	1.0590694	0.0652467	0.2557505	1.0359608	0.1944384	0.2646552	1.0417751	0.9045852	1.0290228	0.5670784	0.1024502	1.0463711	0.0114994	0.7134525	0.6569925	1.0398605	1.0318053	1.0669997	0.0051831	0.3133686	0.3607054	0.5487702	0.4359413	0.5814467	1.0086852	0.5671409	1.1351293	0.8637021	0.1117686	0.8120015	1.0381533	0.9699811	1.0080199	0.7637698	0.7241464	1.0108046	0.9184303	0.1053354	1.1161817	0.0719065	0.7620280	0.8561375	1.0381956	0.2465302	0.0981749	0.0385763	1.0788538	0.0516255	0.0362271	1.0484165	0.3814089	0.8352740	0.4945402	1.0342478	1.0566467	0.0258822	0.7390337	0.8371571	0.9886396	0.6698228	0.9093265	1.0628560	0.9587379	0.8953043	0.6040997	0.3505789	0.9871666	0.9783980	1.0497206	0.0614829	0.0737238	0.8982560	0.7838201	0.9716955	0.3895577	1.0347409	0.5223181	0.2577601	0.9118916	0.1543673	0.5547677	0.1577831	0.6016362	0.6405035	1.0313544	0.2302448	1.0632419	1.0191379
1.0028033	0.9688287	0.1553373	0.5213975	0.4229546	0.9052757	1.0350379	0.1085260	1.0018841	0.1178554	0.9172334	0.8438240	1.0892093	0.0884212	0.1083302	1.0870628	0.1710189	0.3054563	0.9735692	0.9042253	0.9802479	0.7102134	0.0927588	0.9990558	0.0267754	0.6717273	0.7295246	1.0463581	0.9168745	1.0786435	0.0116116	0.2845924	0.3780236	0.5396257	0.5555631	0.7193301	1.1406555	0.6253518	1.0279475	0.8917535	0.1850318	0.7010290	1.0009854	1.0189992	0.9420868	0.7940674	0.7343558	0.9903725	0.9866336	0.1318452	0.9698483	0.0751254	0.7777137	0.7808141	1.1529666	0.2222711	0.0926496	0.0237582	0.9679641	0.0366840	0.0266414	1.0248227	0.3850859	0.7292533	0.5141117	1.0154330	0.9855532	0.0472828	0.6764229	0.8037656	1.0134171	0.6956383	0.9373396	1.1019544	0.9462139	0.8923024	0.5628516	0.3877024	0.9816171	1.0156738	1.0232394	0.0867562	0.0606199	1.0653226	0.7201782	0.9061371	0.3903935	1.0394128	0.5572113	0.2687855	0.8953375	0.2297658	0.4921433	0.2438714	0.5593826	0.6587950	1.0302739	0.3171722	0.9940525	1.0200619
0.9486108	0.9441116	0.2428140	0.5516242	0.4483882	0.9905298	1.0383853	0.5664605	1.0246943	0.1143979	1.0190025	0.7249736	0.9605873	0.0743713	0.3816388	0.4993100	0.2222566	0.4248576	1.0160479	1.0007515	1.0367441	0.7246360	0.0606800	1.0304911	0.0362994	0.6666150	0.8732404	1.0407690	1.0510460	0.9455709	0.0073053	0.2664941	0.3342172	0.5570104	0.6044489	0.6772942	1.1293989	0.6235666	1.0059685	0.8510677	0.1233273	0.6885661	1.0322439	1.1445793	0.9864001	0.7624118	0.6683811	0.9080410	0.9698947	0.1525556	0.9729694	0.3795621	0.4479358	0.8091529	0.9606797	0.2803959	0.0640337	0.0338398	1.0256023	0.0325027	0.0395562	1.0353873	0.2924782	0.8545884	0.4382558	0.9606530	1.0094191	0.0282148	0.7037669	0.8314426	0.9557011	0.7236212	0.9169627	1.0479304	0.9139705	0.9776063	0.6007709	0.3261423	1.0002518	0.9963366	0.9682638	0.0680018	0.0521590	0.9290276	0.5994120	0.8709408	0.4087756	1.0829563	0.4792125	0.3180774	0.7754670	0.1643209	0.3851575	0.1313576	0.6655528	0.6549727	0.8597812	0.3590632	1.0318285	0.9314549
1.0246148	0.9013568	0.1797660	0.5610492	0.4601079	0.9456747	1.0027975	0.0567254	1.0033726	0.1465598	1.0153632	0.8013308	1.0674065	0.0919055	0.1998900	1.0036395	0.0879852	0.3566742	1.0173126	0.9889237	1.0073377	0.6813261	0.1200372	1.0602900	0.0362766	0.7137711	0.7485506	1.1398075	1.0226718	0.9710363	0.0116172	0.3375424	0.4144493	0.5412665	0.5228060	0.6711011	1.0197286	0.6187510	1.0571749	0.8542609	0.1929715	0.7472280	0.9812556	0.9936108	0.9679182	0.8201185	0.7293041	1.0445754	1.0337199	0.1180029	1.0052407	0.0443758	0.7259573	0.6580744	1.0152984	0.3437731	0.1223884	0.0430970	1.0961744	0.0260392	0.0379812	0.9869225	0.3790750	0.8617309	0.5124317	1.0065943	0.9730015	0.0357319	0.6242532	0.7844064	1.0380462	0.6481585	0.9406147	0.9821282	0.9530891	0.9549371	0.5446870	0.3363407	0.9599345	1.0292146	0.9163218	0.0652061	0.0621190	0.9899216	0.7180812	0.9582997	0.3566853	1.0597549	0.5312804	0.2643811	0.9625057	0.2069007	0.5562356	0.2131468	0.5436077	0.6164240	1.0161782	0.3094714	0.9147257	1.0149797
1.0321709	0.9245983	0.2472827	0.5146040	0.4168611	1.0342893	0.9564957	0.0935775	0.9734455	0.0968965	0.9979231	0.7691495	1.0071513	0.0846797	0.2608326	1.0474586	0.1736966	0.1692356	0.9703833	0.9931832	1.0794068	0.6180680	0.1099151	0.9939770	0.0219696	0.8233868	0.7616550	0.9955716	1.0519598	1.0752983	0.0031492	0.3373430	0.3403852	0.5741379	0.6412197	0.7111515	0.9938272	0.5544378	0.9910247	0.8174336	0.1609704	0.7676720	0.9435892	1.0518382	0.9824359	0.8434352	0.7098575	0.9889164	0.9973215	0.1623403	0.9778146	0.0451588	0.6950514	0.7270336	1.0588009	0.3169859	0.1166485	0.0281485	1.1111286	0.0209533	0.0234129	0.9900265	0.2752018	0.8963415	0.5703090	1.0358796	1.0006392	0.0380653	0.6167734	0.7879997	1.0169975	0.7104300	0.9462620	1.0415201	1.0648091	0.9152582	0.5237729	0.3122255	1.0005215	1.0499288	1.0384288	0.0763021	0.0678050	1.0083670	0.7404058	1.0304246	0.4256113	0.8993493	0.5051216	0.2037550	0.9277002	0.2315898	0.5187654	0.1976928	0.5563696	0.7000818	0.9574022	0.2481495	1.0166456	1.0264687
0.9915137	0.9512764	0.2112124	0.5836541	0.4114553	0.9697686	1.0171506	0.1068383	1.0011978	0.1286129	1.0647993	0.8239748	0.9703923	0.0995367	0.1899287	0.9202885	0.2024445	0.7887328	0.4826530	0.9660493	1.1250905	0.6336351	0.1127339	0.9558520	0.0250397	0.6475727	0.7626959	0.9773072	0.9471702	1.0228994	0.0067897	0.3179764	0.3111607	0.5898497	0.4801330	0.6279428	1.0110208	0.5300344	0.9988751	0.8489190	0.1615282	0.7727581	0.9508756	0.9244936	0.9647179	0.8147423	0.7175354	1.0175278	0.9761720	0.1292277	0.9709276	0.0693369	0.6897596	0.6985083	1.0261534	0.2546560	0.1069754	0.0207178	1.0249971	0.0451349	0.0409739	0.9537616	0.3844398	0.8571493	0.5307960	0.9972927	1.0026966	0.0373681	0.6188039	0.8162716	1.0807438	0.6978191	1.0058121	1.0255168	0.9296992	0.9686316	0.5654260	0.3727135	1.1118714	1.0944510	1.0914326	0.0709354	0.0629453	1.1033024	0.8722892	0.8977529	0.4438439	0.9683813	0.4949980	0.3657316	0.9453012	0.1705817	0.5430755	0.2190298	0.5736481	0.6877413	1.0319957	0.2308814	0.9499164	0.9545375
1.0370555	0.9220829	0.1946911	0.5557776	0.4694453	0.9946854	0.9866554	0.0420003	1.0587620	0.1000840	1.0182838	0.8205047	1.0342919	0.1404867	0.2031320	1.1110361	0.2150221	0.3731176	0.9926658	0.5202317	0.9882883	0.6710433	0.1238548	1.0291689	0.0304706	0.7884309	0.7790922	1.0175613	1.0363335	1.0113985	0.0022201	0.3829682	0.3283800	0.5815429	0.3779681	0.6984591	1.0033712	0.5429155	1.0449257	0.9695562	0.1703772	0.8081977	0.9702044	1.0081082	0.9323118	0.8281023	0.7531245	1.0531031	0.9967664	0.1534336	0.9974688	0.0845038	0.6953320	0.7166665	0.9926264	0.3257066	0.1467830	0.0340353	1.0523127	0.0613809	0.0351876	1.0834020	0.3380012	0.8064628	0.5151893	0.8919092	0.9682152	0.0223026	0.6240123	0.8529150	1.0706759	0.7407606	0.9812195	0.9894068	0.9197581	0.9403341	0.6135950	0.3369963	1.0542610	0.9594659	0.9991330	0.0809685	0.0520866	1.0103350	0.8063348	0.9938094	0.4061757	1.0164133	0.4949811	0.2567636	0.8685257	0.2386007	0.4836371	0.2038193	0.6135817	0.6136774	1.0821674	0.2453308	1.0504601	1.0418105
