YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0.6635708	0.7270680	0.1492056	0.4122402	0.2915934	0.7105130	0.6637989	0.1360855	0.6791363	0.1661792	0.4093139	0.7068610	0.7286805	0.1084706	0.0710967	0.7543542	0.1487112	0.2167578	0.6947252	0.6268821	0.7403598	0.5539990	0.0566891	0.6293978	0.0108157	0.5844430	0.4973992	0.6851917	0.8043802	0.8104587	0.0045049	0.1488980	0.3311503	0.2690782	0.4279331	0.4562680	0.7010408	0.4504958	0.6964121	0.4745267	0.1191473	0.4937298	0.7327230	0.6662611	0.6375660	0.5662142	0.4529193	0.6465139	0.5778866	0.1138960	0.6343483	0.0334486	0.6489245	0.4236312	0.6780125	0.1636488	0.0764088	0.0142217	0.6998238	0.0231399	0.0116435	0.7200226	0.3147334	0.7017079	0.3551332	0.6806345	0.5584019	0.0225996	0.4216972	0.5481499	0.5952618	0.4405679	0.5780047	0.7041528	0.7470535	0.6477880	0.3880515	0.2244662	0.7430916	0.6982621	0.6591128	0.0471580	0.0394123	0.6838804	0.5487522	0.7020551	0.2960558	0.6497946	0.3797100	0.1881519	0.6042748	0.1264841	0.4058140	0.1367562	0.4343021	0.4720100	0.7401107	0.2364452	0.6802357	0.6507477
0.6299815	0.6259866	0.1475101	0.3262955	0.4053531	0.7046464	0.7473217	0.1275886	0.6260755	0.0845129	0.7199521	0.2799693	0.6532875	0.0550838	0.1370973	0.7405817	0.1076649	0.2726834	0.8644916	0.5951943	0.6212008	0.4788454	0.0651749	0.6210884	0.0128186	0.6984298	0.3977119	0.7191676	0.7852981	0.5962981	0.0045795	0.2048574	0.2604640	0.3294369	0.4705004	0.4588438	0.6325053	0.3227142	0.5736159	0.5096840	0.0872638	0.5813529	0.5952343	0.6598103	0.6627784	0.5636910	0.4750946	0.6570085	0.7394630	0.1146860	0.8461106	0.0225809	0.6031487	0.6147813	0.7762223	0.1983634	0.0761468	0.0080395	0.6432768	0.0225962	0.0259517	0.6644689	0.2462232	0.6349402	0.3476212	0.6967031	0.7324208	0.0352765	0.4262052	0.4573188	0.5396519	0.5771848	0.6787451	0.7033027	0.7606319	0.6903393	0.4302786	0.2585680	0.7504820	0.5416020	0.7826276	0.0484693	0.0560530	0.6308993	0.5006772	0.5419407	0.3476601	0.6670715	0.3301805	0.1833425	0.5979578	0.2043735	0.4151904	0.1331130	0.3492406	0.5556820	0.6315794	0.2379644	0.6235011	0.7243864
0.7171249	0.5280623	0.1160621	0.3328628	0.2737186	0.7305420	0.6451782	0.0604335	0.7143823	0.0641922	0.7266965	0.5403456	0.2967501	0.0735052	0.1002774	0.5513081	0.1121399	0.2709391	0.7339544	0.6009846	0.6703101	0.4061756	0.1063147	0.6419984	0.0196787	0.5907256	0.4558600	0.6431255	0.6566437	0.7039467	0.0079333	0.1822164	0.2803761	0.2908807	0.3498961	0.4071557	0.7038504	0.4674847	0.8533868	0.5042314	0.1119375	0.4756824	0.6119536	0.5131444	0.6492666	0.5196908	0.5440459	0.7328300	0.7011981	0.0418441	0.6340325	0.0290106	0.4832534	0.4380499	0.6674237	0.2345317	0.0836460	0.0144670	0.5803253	0.0405891	0.0117529	0.6569175	0.2713191	0.7036970	0.3513345	0.6629226	0.7635920	0.0270567	0.4800187	0.5040713	0.7408906	0.4824347	0.6736649	0.6683866	0.6657767	0.6597710	0.3683932	0.2543674	0.7932351	0.6390352	0.7424401	0.0999094	0.0426913	0.6548389	0.6625613	0.7633301	0.2363171	0.7101360	0.3744666	0.2289339	0.6333496	0.2008091	0.4550264	0.1640101	0.3439846	0.5591506	0.7423366	0.2117596	0.7324122	0.6433521
0.5711262	0.6105291	0.1853269	0.4061698	0.3247879	0.6786434	0.6998427	0.0668353	0.6379462	0.0608210	0.7690831	0.6459238	0.6458435	0.0296410	0.1738146	0.6600652	0.1352591	0.2103140	0.6342781	0.6567434	0.6578458	0.4553724	0.1053532	0.7436248	0.0061297	0.4351696	0.3502965	0.8409693	0.7302552	0.7682713	0.0021277	0.1901364	0.2092915	0.3982255	0.3084070	0.4004513	0.7324376	0.3843010	0.7269946	0.7059415	0.0926070	0.6125572	0.6116099	0.6585181	0.6414926	0.4754055	0.5156569	0.7187301	0.5174450	0.0713320	0.7090180	0.0496644	0.5005584	0.5017775	0.7040209	0.1978100	0.0807056	0.0168100	0.7824438	0.0444333	0.0253019	0.7812112	0.2341937	0.5976147	0.3555514	0.7747221	0.6347963	0.0117405	0.5182609	0.5129110	0.5973934	0.5709739	0.5611173	0.7749406	0.7017280	0.6395282	0.5277198	0.2141283	0.5915674	0.6709974	0.6519649	0.0620410	0.0678394	0.5143922	0.4979559	0.7417719	0.2971923	0.7793869	0.3920395	0.1982401	0.6960319	0.0964389	0.3979403	0.1559852	0.3827227	0.4864193	0.7595538	0.1770201	0.6749169	0.6813106
0.7505070	0.8613106	0.1100638	0.3357236	0.3107590	0.6174073	0.6995286	0.0499974	0.7011599	0.0776362	0.5913891	0.6064165	0.8415736	0.0422039	0.0847062	0.7697063	0.1034591	0.1760637	0.7411708	0.6630375	0.6834703	0.5697153	0.0533476	0.6246463	0.0243955	0.4488284	0.4876686	0.7121218	0.6479781	0.7013374	0.0037928	0.1958118	0.2538260	0.4399838	0.4775068	0.5423081	0.7808886	0.4504564	0.6958827	0.5784360	0.1221521	0.4837781	0.7514382	0.7296928	0.7189385	0.5304990	0.5092311	0.7350312	0.7449887	0.1158177	0.6775750	0.0742655	0.5682548	0.5612000	0.7781522	0.1428491	0.0781454	0.0095528	0.7570601	0.0343319	0.0143275	0.7421868	0.3514401	0.5767485	0.2989198	0.7053512	0.7456448	0.0197814	0.4042634	0.4686285	0.7129775	0.5234616	0.6619785	0.6494875	0.6048037	0.6412604	0.4457940	0.3487687	0.7250560	0.7601575	0.8063529	0.0637479	0.0354771	0.6373256	0.5825326	0.5799734	0.2628798	0.8468374	0.3892138	0.2043262	0.6810217	0.1654026	0.3545595	0.1519756	0.3461529	0.4100096	0.5902987	0.2050673	0.8004234	0.6580155
0.6355175	0.6455325	0.2047264	0.3844555	0.3160236	0.6898133	0.6307561	0.4793863	0.7375239	0.0884977	0.7187786	0.4858112	0.6434714	0.0548089	0.2693124	0.3297925	0.1207284	0.2463819	0.7553876	0.7430624	0.7860491	0.5004931	0.0381104	0.6854350	0.0538133	0.4215212	0.6989998	0.7436460	0.7342292	0.7103713	0.0054351	0.2402483	0.2081781	0.3622110	0.4074584	0.4721499	0.7260575	0.4534164	0.6517931	0.7030519	0.0991078	0.4675463	0.7841436	0.7967029	0.6710133	0.5649783	0.5702365	0.7325639	0.7174253	0.1266091	0.6575337	0.3078578	0.3500069	0.5253257	0.7728579	0.2059288	0.0370487	0.0267328	0.6988321	0.0155430	0.0162436	0.7611500	0.2091892	0.5552151	0.2900926	0.7058646	0.7360558	0.0150831	0.5028994	0.4723602	0.7080002	0.5110038	0.6392539	0.6414334	0.5377314	0.6480059	0.4130045	0.2852076	0.7890545	0.8121335	0.6127640	0.0505953	0.0296021	0.6694238	0.4419459	0.6643745	0.2758665	0.7015409	0.3436203	0.2123985	0.4618059	0.0876578	0.2661679	0.0756989	0.5095669	0.4820651	0.6318381	0.2269017	0.7400201	0.7657376
0.7355393	0.6594354	0.0712388	0.3219418	0.3606211	0.7132284	0.8271352	0.0437190	0.5941876	0.0972461	0.8549341	0.4710939	0.7699286	0.0590826	0.0976154	0.5957581	0.0441879	0.2542455	0.8530449	0.6927290	0.6657897	0.5755762	0.0791558	0.6850646	0.0503442	0.3976812	0.4779700	0.8908595	0.7101927	0.6553852	0.0125986	0.2709669	0.2828367	0.3526687	0.3972254	0.4046204	0.7051948	0.4853122	0.6852464	0.5646803	0.1315606	0.4704941	0.7389933	0.6499861	0.6402838	0.5501585	0.5949305	0.6885252	0.6398197	0.0881783	0.6363003	0.0509881	0.5696947	0.5107147	0.7021650	0.2164654	0.0684004	0.0275969	0.7525522	0.0217014	0.0138305	0.6861933	0.3382701	0.6475597	0.3829041	0.7673458	0.6206399	0.0259297	0.4975626	0.5685401	0.7523178	0.4664764	0.6943343	0.6600449	0.7833003	0.5740604	0.2837192	0.2670535	0.7170276	0.7728286	0.5484977	0.0421857	0.0686578	0.6755478	0.5817025	0.6343494	0.2755639	0.8175334	0.3836292	0.1813577	0.7272463	0.1954555	0.3366296	0.1327997	0.3221209	0.4393259	0.6220367	0.2037037	0.5912214	0.6345631
0.7777443	0.6652241	0.1275340	0.3756193	0.2746676	0.8234554	0.8487178	0.0953572	0.6252429	0.0749588	0.7432347	0.5630805	0.6725436	0.0512058	0.1604127	0.7802187	0.1098808	0.0959209	0.7097475	0.6743602	0.8512111	0.4345059	0.0789044	0.7248468	0.0183156	0.5317802	0.4980594	0.5648936	0.6803101	0.8179698	0.0016741	0.2191022	0.2463774	0.4957035	0.4817955	0.4863924	0.5961898	0.4091929	0.6792866	0.4636843	0.1412524	0.5017396	0.5794387	0.7591600	0.6859059	0.6576094	0.4279913	0.7104668	0.7047957	0.0750386	0.6465227	0.0530102	0.4727036	0.4864078	0.7273622	0.2395818	0.0998617	0.0194237	0.7610745	0.0164739	0.0161589	0.6287197	0.2121780	0.6064222	0.3672940	0.7970238	0.7525644	0.0205440	0.4986916	0.5966980	0.6882742	0.5078459	0.6468243	0.8168781	0.7523806	0.6876769	0.3461470	0.2310943	0.6676154	0.7779677	0.7454424	0.0488039	0.0864004	0.7135747	0.5489824	0.7714800	0.2850273	0.5559658	0.3401249	0.1483177	0.6452300	0.1656924	0.4110713	0.2132410	0.3379027	0.5268085	0.6735317	0.1607225	0.6833608	0.6716020
0.7168792	0.6744612	0.1637493	0.4001867	0.2747505	0.6002852	0.6073222	0.0847045	0.7224611	0.1010959	0.7677518	0.5655231	0.6174489	0.0893222	0.1292662	0.6611722	0.1734430	0.5183381	0.3036499	0.5635505	0.7406746	0.3931427	0.0827795	0.6450248	0.0059074	0.3929660	0.5029512	0.6881766	0.6068633	0.7255827	0.0054961	0.2627379	0.1816383	0.3739040	0.3314268	0.3936832	0.7245167	0.3183565	0.7225976	0.5648476	0.1178150	0.4712740	0.6072941	0.6657015	0.6639798	0.5294330	0.6437948	0.6464809	0.6795645	0.0800319	0.6735050	0.0371035	0.5348801	0.4937895	0.7947818	0.1618427	0.0756572	0.0071981	0.6779514	0.0537149	0.0219935	0.6427692	0.2281399	0.6420284	0.4021591	0.7393758	0.6100855	0.0190797	0.4080262	0.5572852	0.7619201	0.5557630	0.6352358	0.7105095	0.6049508	0.7207979	0.3710635	0.2895610	0.9076433	0.6808637	0.7308171	0.0488895	0.0382605	0.7923628	0.6758878	0.5303683	0.2984353	0.6338625	0.3550915	0.3231793	0.6936994	0.1247201	0.4541361	0.0916925	0.3448160	0.5194103	0.6991653	0.1155514	0.6714621	0.6674419
0.6552064	0.6159974	0.1547484	0.4391106	0.3525737	0.7803713	0.6894168	0.0352342	0.6715567	0.0823199	0.7746110	0.5928955	0.8047597	0.0593879	0.1718579	0.7619289	0.1459587	0.3089866	0.7835415	0.3357684	0.7075090	0.4225807	0.0745449	0.6893331	0.0129308	0.5676674	0.5009519	0.6784613	0.8150164	0.6551488	0.0069329	0.3109092	0.1980057	0.4552872	0.2614568	0.4998562	0.6460103	0.4527154	0.7154425	0.6211534	0.1064102	0.4782321	0.6660726	0.6034721	0.6999853	0.5376704	0.4839688	0.7714254	0.6465814	0.1045616	0.6720323	0.0770402	0.4869998	0.4944624	0.6932190	0.2915893	0.1020469	0.0142605	0.6716621	0.0290326	0.0161762	0.6977559	0.2527368	0.6107138	0.4255887	0.6494733	0.7155786	0.0183615	0.4251880	0.5653986	0.5913759	0.4923148	0.6981296	0.7062499	0.6680693	0.6742946	0.3566360	0.2253391	0.6673932	0.6602062	0.7424697	0.0492370	0.0309669	0.7201051	0.5456570	0.6637284	0.2790534	0.7098339	0.3609079	0.1583433	0.6524530	0.1269639	0.3536547	0.1456222	0.4054449	0.3676844	0.7525697	0.1697174	0.7851547	0.7030214
