YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0.6805920	0.6095269	0.1833838	0.3814374	0.3223477	0.7023131	0.6964267	0.0635473	0.7373968	0.0870165	0.4194482	0.6702326	0.6688719	0.0643900	0.1300189	0.7145755	0.1609208	0.2555967	0.5905094	0.6237864	0.7634412	0.4537357	0.0722680	0.6629963	0.0224995	0.5611989	0.5762131	0.7398590	0.6266913	0.6618947	0.0049953	0.2171251	0.2205253	0.3342275	0.4397648	0.5007769	0.7003999	0.3987347	0.7129867	0.5043744	0.1205325	0.5491107	0.8998608	0.8280314	0.6553200	0.7170176	0.4679520	0.5414252	0.5923497	0.0707374	0.7116072	0.0514352	0.5866642	0.3772813	0.7195545	0.1882288	0.0672176	0.0283940	0.6331833	0.0187189	0.0204605	0.6225233	0.2292471	0.6142968	0.4422921	0.8109469	0.5952683	0.0276006	0.4526119	0.4958161	0.6373844	0.4904620	0.5339099	0.7496578	0.7020197	0.5660984	0.4086109	0.2614717	0.7335335	0.6537974	0.7585800	0.0465961	0.0207232	0.7694893	0.4639324	0.6138384	0.3039082	0.7157980	0.3662242	0.2091129	0.6463951	0.1519505	0.4062122	0.1502141	0.3495905	0.4410357	0.6054597	0.2288444	0.6591096	0.7097835
0.7726297	0.6441302	0.1209798	0.3407560	0.3306682	0.5946152	0.7292042	0.1163300	0.6746204	0.0615190	0.7382647	0.2733265	0.6642813	0.0676546	0.1343499	0.6840135	0.1174537	0.2495704	0.7375205	0.5745817	0.7688452	0.6478135	0.0669344	0.6412226	0.0161093	0.5599550	0.5127067	0.7450294	0.7376375	0.7032228	0.0092512	0.2722646	0.3017835	0.3718577	0.5232621	0.3759715	0.8814820	0.3943873	0.6577639	0.5752791	0.1259345	0.5814746	0.7012163	0.6807353	0.5619845	0.5531643	0.5795644	0.6108598	0.6457476	0.0336650	0.7189194	0.0317142	0.5025037	0.4413860	0.6453001	0.2178425	0.0436939	0.0106069	0.7394698	0.0160051	0.0161544	0.7600103	0.2616570	0.6967836	0.3803903	0.7147124	0.6635886	0.0200247	0.4863710	0.5227619	0.6786557	0.4990331	0.5686055	0.7379023	0.6725320	0.6727469	0.4473478	0.3160035	0.8075939	0.7396866	0.7000401	0.0345062	0.0376786	0.6294668	0.4852308	0.6539902	0.3168570	0.6287330	0.5100186	0.1935490	0.7024602	0.2047584	0.3528768	0.1682872	0.4088789	0.5351940	0.7063235	0.2372924	0.6754069	0.5895075
0.8143873	0.5932111	0.1835868	0.3206108	0.3669486	0.7299858	0.6706486	0.0644129	0.5901687	0.0858021	0.6350123	0.5462229	0.3918225	0.0365208	0.1043858	0.7563901	0.1412464	0.3430797	0.5486952	0.7847153	0.5505574	0.3978802	0.0902601	0.7814602	0.0131029	0.6412108	0.4842688	0.6406416	0.6552029	0.6409798	0.0084946	0.3567090	0.2819551	0.3658767	0.5188734	0.5288186	0.7238136	0.4040834	0.6936535	0.6525407	0.1078183	0.4691266	0.6387226	0.6224132	0.7905204	0.6510015	0.5887837	0.8055000	0.7544493	0.1234707	0.7353322	0.0449311	0.5317076	0.4536466	0.7184924	0.1984679	0.0809274	0.0130571	0.7798698	0.0179645	0.0190575	0.6190301	0.2354303	0.6466132	0.3238014	0.7982513	0.8611987	0.0141839	0.5004301	0.4621334	0.5403958	0.4659390	0.7378298	0.6491841	0.5973119	0.6634568	0.4010318	0.1259663	0.7583882	0.6828581	0.8363780	0.0263395	0.0178961	0.6337357	0.6631386	0.6398509	0.2320820	0.6389391	0.3717668	0.1376858	0.6153655	0.1953275	0.4226143	0.1085774	0.4714203	0.4765811	0.6383874	0.2197925	0.7595028	0.8104243
0.6762271	0.6054088	0.1879622	0.3166467	0.3752337	0.5810200	0.7288447	0.0460193	0.7904019	0.0746077	0.7931006	0.6622178	0.6911612	0.0492128	0.1676909	0.7104855	0.0993446	0.2493850	0.7093490	0.6325530	0.8013971	0.3423033	0.0565756	0.6087017	0.0030225	0.6516902	0.5368618	0.5388821	0.7362145	0.6107006	0.0028796	0.1824997	0.2295730	0.3650309	0.2747424	0.4373975	0.8263936	0.3571868	0.6807957	0.5333135	0.0752980	0.5683887	0.6017792	0.7078988	0.6513850	0.4884723	0.4848222	0.6796656	0.7069506	0.0751316	0.7242351	0.0564315	0.6291103	0.5993255	0.7007160	0.1473380	0.1055997	0.0444343	0.7579573	0.0257229	0.0343294	0.6940371	0.3306534	0.5623666	0.3596924	0.7285256	0.7742212	0.0209272	0.4382428	0.4372503	0.7986896	0.4493965	0.5770487	0.7024142	0.7598606	0.6665251	0.4137698	0.2253300	0.6808299	0.6577814	0.7784460	0.0182953	0.0543618	0.5979512	0.5102203	0.6484529	0.3029680	0.8594806	0.3214115	0.1624035	0.5301785	0.1241276	0.3875281	0.1170771	0.4185218	0.4503848	0.6779989	0.2035989	0.7766389	0.6638788
0.9321048	0.7203958	0.0889731	0.4176657	0.3641060	0.7073907	0.6432673	0.0739951	0.6703008	0.0763678	0.6972559	0.5307811	0.7899506	0.0712750	0.0585672	0.7998104	0.1021632	0.1802157	0.7349033	0.6646137	0.8316892	0.4544694	0.0517857	0.6321267	0.0183701	0.4062739	0.4394248	0.7153259	0.6111888	0.8164570	0.0032499	0.2004199	0.2773583	0.4144059	0.4087960	0.6143042	0.7652312	0.4465383	0.5837185	0.6900632	0.1187585	0.5053536	0.6517815	0.6846176	0.8096515	0.6240380	0.5362366	0.7463596	0.7251975	0.0605056	0.8248711	0.0566025	0.5499057	0.5173268	0.7334850	0.1400363	0.0709368	0.0199900	0.8077512	0.0464023	0.0276449	0.6154934	0.3102293	0.5854322	0.2887426	0.6272984	0.6217694	0.0222715	0.3625887	0.4448918	0.6608282	0.4629501	0.7658059	0.6253224	0.7056035	0.6199533	0.3274568	0.2295788	0.6307502	0.6958504	0.6446534	0.0666928	0.0422147	0.8002614	0.5809428	0.6499834	0.2623959	0.7808327	0.3440295	0.2455453	0.6340250	0.1101774	0.3281226	0.1544168	0.3912690	0.4764189	0.8016095	0.2521148	0.6978828	0.5985920
0.7837080	0.6267673	0.2326868	0.3516988	0.2980679	0.7098982	0.6759119	0.3413194	0.6431616	0.0751780	0.6691253	0.4452975	0.7093618	0.0701365	0.2418178	0.3067478	0.1378539	0.3409237	0.5949723	0.6737749	0.7258029	0.4958362	0.0189325	0.8207189	0.0278461	0.4836794	0.4365269	0.7119847	0.6683334	0.6453794	0.0142174	0.2250646	0.2347120	0.4479168	0.5295644	0.4028328	0.7961615	0.4028036	0.6442198	0.6309930	0.0824147	0.4807257	0.6265679	0.8127515	0.7583768	0.4672843	0.3247761	0.6448493	0.6857514	0.1574850	0.8340156	0.2358128	0.2881740	0.6270741	0.7007088	0.2304051	0.0470869	0.0341175	0.7468649	0.0228274	0.0313887	0.8020750	0.2257248	0.6482084	0.3598095	0.7007437	0.6158220	0.0243263	0.3781799	0.6327927	0.7087102	0.4624339	0.8097329	0.6895754	0.6731202	0.7169412	0.3946334	0.3114988	0.6289570	0.7198695	0.6255132	0.0787323	0.0389908	0.5017196	0.4721870	0.6099896	0.2678277	0.7109184	0.3310387	0.2967636	0.6940942	0.1625468	0.2654939	0.0798053	0.4385900	0.3769249	0.7268360	0.2818465	0.7951607	0.7440688
0.6838505	0.6232777	0.1880696	0.3693871	0.2258613	0.7704387	0.7496120	0.0415571	0.6174002	0.0886282	0.7566893	0.5924606	0.7027764	0.0566710	0.1666589	0.7647381	0.0642144	0.2155532	0.6346457	0.6564052	0.7923582	0.4792570	0.0746048	0.7705017	0.0371197	0.4431571	0.5727334	0.7076746	0.7730930	0.6820883	0.0022412	0.1901544	0.2757097	0.3860033	0.3018199	0.4918537	0.5941684	0.4447379	0.5511894	0.5827837	0.1562004	0.5470027	0.6682400	0.5976550	0.7190583	0.6147101	0.5259477	0.7198487	0.6397972	0.0836615	0.7244063	0.0264416	0.5028864	0.4329328	0.6029429	0.1975459	0.1007263	0.0325288	0.6952604	0.0281649	0.0363611	0.6607123	0.2620610	0.6668350	0.4222303	0.7899596	0.6395532	0.0147075	0.4047021	0.6380109	0.7607259	0.4359725	0.6687959	0.5686677	0.7953783	0.5963834	0.4001149	0.2875557	0.6220782	0.6596559	0.5561780	0.0410539	0.0362604	0.6468752	0.5064726	0.6315992	0.2141197	0.7958021	0.4129637	0.1550474	0.5702958	0.1308452	0.3521607	0.2184439	0.4026421	0.3836094	0.8307141	0.1641552	0.5568537	0.8471417
0.7897679	0.5538610	0.1431596	0.3342212	0.3866483	0.6730954	0.7209536	0.0453423	0.7066473	0.0742800	0.7296364	0.4921226	0.7028412	0.0543760	0.1544574	0.8001668	0.1558704	0.0654776	0.6916561	0.5900614	0.7962819	0.3943496	0.0744422	0.8063504	0.0151351	0.6192354	0.4757700	0.6507574	0.8694941	0.6800573	0.0012872	0.2417367	0.2442972	0.3483994	0.4244062	0.4592775	0.8138749	0.4564540	0.6038074	0.4947184	0.1616664	0.4745687	0.7668225	0.6370161	0.7368267	0.5893158	0.3704263	0.6261560	0.6977748	0.0882939	0.6898364	0.0481453	0.4988909	0.5412456	0.7352813	0.1763090	0.1362692	0.0288858	0.5979539	0.0105800	0.0189933	0.6634321	0.1518725	0.5765259	0.3751859	0.8025943	0.7508741	0.0261963	0.4637999	0.4994497	0.7096288	0.4243061	0.6533663	0.6140438	0.7944639	0.6697642	0.4732889	0.3074164	0.6842812	0.7271987	0.6985307	0.0399198	0.1072358	0.7662110	0.5953910	0.7335774	0.2489202	0.7271107	0.3528290	0.1057097	0.8594682	0.2102566	0.3997499	0.1207338	0.4423792	0.4766655	0.7958926	0.1779271	0.6880464	0.7079390
0.7860519	0.6790165	0.1321074	0.3846211	0.2727710	0.7604674	0.8011531	0.0748868	0.7428148	0.0878305	0.6278608	0.4970528	0.7188985	0.0716862	0.1719104	0.7376906	0.1368755	0.5188876	0.3098929	0.6611092	0.6403668	0.5380010	0.0571505	0.5080681	0.0318223	0.4796117	0.6175458	0.7463329	0.6997619	0.7226693	0.0021735	0.1744946	0.1811981	0.3789058	0.3154901	0.4356516	0.7883093	0.2641248	0.6875004	0.5928915	0.1158694	0.5230844	0.7517529	0.6367489	0.6862552	0.4974404	0.5384011	1.0384688	0.5927164	0.0728174	0.7174098	0.0658220	0.4358773	0.5331680	0.6951363	0.1888399	0.0750923	0.0151444	0.6815375	0.0333511	0.0298474	0.8352119	0.3061322	0.5370932	0.4082629	0.6758066	0.6904894	0.0238373	0.4426624	0.4980732	0.8003424	0.5301143	0.6714399	0.7364786	0.6878808	0.7385916	0.3711138	0.1604840	0.7593154	0.7135562	0.8894052	0.0248085	0.0693099	0.9331598	0.6227363	0.6199458	0.4176658	0.5820686	0.4126721	0.2716502	0.7602265	0.1622700	0.2798097	0.2220012	0.3971188	0.3936435	0.6961842	0.2027018	0.7259018	0.7008434
0.6714153	0.6369126	0.1063751	0.3405604	0.2799036	0.6784962	0.7181153	0.0230746	0.7315186	0.0731789	0.7303705	0.4940041	0.6621832	0.0981147	0.1016201	0.7646901	0.1446379	0.2220411	0.5794990	0.3638883	0.6612712	0.4580614	0.1004785	0.7902412	0.0284919	0.5787676	0.5486789	0.6861258	0.7863722	0.6719522	0.0007717	0.2799415	0.2281116	0.4783530	0.2949504	0.6014629	0.8193414	0.3577101	0.7009783	0.6352270	0.1722030	0.5256140	0.7391251	0.6708130	0.6390189	0.5501545	0.4798492	0.6873383	0.6311764	0.0689956	0.5715690	0.0442202	0.5201657	0.4809197	0.6223902	0.2718071	0.1006710	0.0160530	0.6787984	0.0323817	0.0390612	0.6778011	0.3421238	0.6711261	0.3374500	0.8343996	0.6465638	0.0166556	0.5432435	0.6300404	0.9429257	0.4604188	0.6596878	0.7093798	0.6584229	0.6299144	0.3973975	0.2633449	0.8155960	0.8100332	0.7548972	0.0416442	0.0552704	0.6750064	0.4480204	0.6820897	0.3721487	0.7419456	0.4101027	0.1647723	0.7008889	0.1891065	0.3762961	0.1319505	0.4285262	0.3587483	0.7018116	0.2073702	0.6198496	0.8196835
