YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
1.0403092	1.0313254	0.1975523	0.4971653	0.4331116	1.0332850	0.8091410	0.1654989	0.9117537	0.1096351	0.0000000	0.8280138	1.0004738	0.1125530	0.2661064	1.0339347	0.1490568	0.2832690	0.9605585	0.9055056	0.8742269	0.7244503	0.0996462	0.9375796	0.0292941	0.8045512	0.7607426	1.0852870	1.0463174	0.9939507	0.0259715	0.3026294	0.3350621	0.5438506	0.5877736	0.6297927	0.9513112	0.5205046	1.1099476	0.7963719	0.2160810	0.6148725	1.0102174	0.9986939	0.9357497	0.7279366	0.6740713	0.9809196	1.0384115	0.1303436	1.0243527	0.0287320	0.8300991	0.7999305	0.9858813	0.2585763	0.0968155	0.0189268	1.1210496	0.0643979	0.0530199	1.0645973	0.3305994	0.9382314	0.5542843	0.9913655	1.1462968	0.0368725	0.7148519	0.7627292	1.0057401	0.6695103	0.9423681	0.9236826	0.9965937	0.9206119	0.5127635	0.3806328	1.0894564	1.0287619	0.8947542	0.0513690	0.0581139	0.8795475	0.7657042	0.8804569	0.4441258	1.0041597	0.5549537	0.2412619	0.8260350	0.1635994	0.4910893	0.2172511	0.5778905	0.6555454	1.0143380	0.2401888	1.0122434	0.9904858
1.0638342	0.8749231	0.1939078	0.5305556	0.4495983	1.0238808	0.9484255	0.1258976	1.0488135	0.1261010	1.0589297	0.0000000	0.9976107	0.0995394	0.2268854	1.1103304	0.1964298	0.3134365	1.0767592	0.8924930	1.0516237	0.6539919	0.0674072	1.0507209	0.0310760	0.7644872	0.6415576	1.0203635	0.9804717	0.9076459	0.0101170	0.2475259	0.3622907	0.5196775	0.5227890	0.6205164	1.0742408	0.5483843	0.9627547	0.7136228	0.1310915	0.7227219	0.9651795	0.9964904	0.9040777	0.8597609	0.8359984	1.0516199	1.0470495	0.0939383	0.9483719	0.0537382	0.6525345	0.7978306	1.0255305	0.2838002	0.0855608	0.0229289	1.0158252	0.0498446	0.0240090	0.9211057	0.2974063	0.8766017	0.4999448	0.9909384	1.0150132	0.0255646	0.5390858	0.8299813	0.9057874	0.6746564	0.9598216	1.0464521	1.0700941	1.0248294	0.6034535	0.3424384	1.1009804	1.0821373	1.0283260	0.0984009	0.0717397	1.0274725	0.7784139	1.0133297	0.4196759	0.9165354	0.4915001	0.7542229	0.8263880	0.2265198	0.5258717	0.2215223	0.6388885	0.7598510	1.0525307	0.2788430	1.1338831	1.0468681
1.0233833	0.9571445	0.1743470	0.5886966	0.4057924	1.0697220	0.9843921	0.0775143	1.0964948	0.1171094	1.0589822	0.7837236	0.0000000	0.0634392	0.1863371	1.0364144	0.2009154	0.3498533	1.0314363	0.9424612	0.9705504	0.6964296	0.0839175	1.0003605	0.0169245	0.7557808	0.7095156	1.0345915	0.9865993	0.9886456	0.0117391	0.3017658	0.4223500	0.5614836	0.7157426	0.6569371	0.9622513	0.5692235	1.0378782	0.7713738	0.1376797	0.7526822	1.0498254	0.9723397	1.1139732	0.8426316	0.8070897	0.9489287	0.8831648	0.1213454	0.9461839	0.0447343	0.7162764	0.7474036	0.9126526	0.3097948	0.1305331	0.0540055	1.0321542	0.0389155	0.0377846	1.0050312	0.2781996	0.9017911	0.5235793	1.1537597	1.0196636	0.0310175	0.5737593	0.7690958	1.1141749	0.6872636	0.9121110	1.0081093	1.0545445	1.0612670	0.5213719	0.3023610	1.0179935	1.0550409	0.9072945	0.0849300	0.0588094	1.1296354	0.7877148	0.8083837	0.4402340	0.9216416	0.4628204	0.2739674	0.8623364	0.1706625	0.5646657	0.1898978	0.5444430	0.6479368	0.9227842	0.2701600	0.9904644	1.0338184
0.8431903	0.9991581	0.2151619	0.4961025	0.4370519	1.0830701	0.9900783	0.0903939	1.0056759	0.0848525	1.0243100	0.7294960	1.1310265	0.0000000	0.2167699	1.0751221	0.1679152	0.3105221	1.0945995	0.9339240	0.9386009	0.6710791	0.0798246	1.0235620	0.0518236	0.7938315	0.8177884	1.0467945	1.0904397	1.0647626	0.0121849	0.2973393	0.3955322	0.4784763	0.6435215	0.7272092	1.0837974	0.4970112	1.0460355	0.9367892	0.1781151	0.7276943	0.9642463	0.9669581	0.9635760	0.9020486	0.7378106	0.9304505	0.8666986	0.1527446	1.0240663	0.0731480	0.6366418	0.8140784	0.9588545	0.3005794	0.1009250	0.0350523	0.9916297	0.0437044	0.0586687	1.1578709	0.3355331	0.8287401	0.5161720	0.9903919	1.0186682	0.0356948	0.6917447	0.8355258	1.0458515	0.7569143	0.9364528	0.9642656	1.0302840	0.9557847	0.6039984	0.3472277	0.9496300	1.0380105	1.0922263	0.0993719	0.0645213	1.0199113	0.8438587	0.8987752	0.4335717	0.9567128	0.5668125	0.2664939	0.8833635	0.1912479	0.5077767	0.2216632	0.5620569	0.6876424	1.0539102	0.2524034	0.9630503	0.9841407
1.0802260	0.8409696	0.2124191	0.4451851	0.4790281	1.0609970	0.9687636	0.0597666	0.9474022	0.0949833	0.9936760	0.7595543	1.0790333	0.0951915	0.0000000	1.0981015	0.1575348	0.3410732	1.0360195	0.9164428	0.9553240	0.7174318	0.1544810	1.1147267	0.0491870	0.8866127	0.6482576	0.9989182	0.9603736	1.0651785	0.0069371	0.3127006	0.4398078	0.6026921	0.6341919	0.7475791	0.9384106	0.6918884	0.9925862	0.8548254	0.1457160	0.7117610	0.9742951	0.9533456	1.0140733	0.8140489	0.7451058	0.9251533	0.9369178	0.1574962	1.0073748	0.0602756	0.9181527	0.7592246	1.0436714	0.2615321	0.1492126	0.0526526	1.0769141	0.0264840	0.0250509	0.9862596	0.2849696	0.8490157	0.4747321	0.9793408	1.0696164	0.0311793	0.6816045	0.7300847	1.0426978	0.7356672	0.8718663	1.0897136	1.0063555	0.9163930	0.5045582	0.3179946	0.9889389	0.9273934	0.9892736	0.0692306	0.0464519	0.9285616	0.8363319	1.0681545	0.4421204	0.9346469	0.5308996	0.2484576	0.8919554	0.2049224	0.5729795	0.2400868	0.5485029	0.6482051	1.0156210	0.3108029	0.9442846	0.9722689
0.9758073	0.9363603	0.1643227	0.5075989	0.4716253	0.9285437	1.0599800	0.2131592	0.9753221	0.1070646	0.9808021	0.5599228	1.0169877	0.0866214	0.3991125	0.0000000	0.1709790	0.3709718	1.0098430	0.8557917	0.9963182	0.6348878	0.0786824	1.0211317	0.0325030	0.6580946	0.7544721	0.9954398	0.9645102	1.0671548	0.0131942	0.3110172	0.3794068	0.6673455	0.5896148	0.7088282	0.9991055	0.5537835	1.0098108	0.7546905	0.1894459	0.7665853	1.0340353	1.0062725	1.1568031	0.7974078	0.6878915	0.9528347	0.9372367	0.1297550	0.8936305	0.0725724	0.6579118	0.7536071	1.1296851	0.2815927	0.0995859	0.0249670	1.0568199	0.0268244	0.0359415	0.9967410	0.3796877	0.8325540	0.4812876	1.0004649	0.9852331	0.0380713	0.6638740	0.8025812	0.9492727	0.6921155	0.8952113	0.9573465	1.0088377	0.9521101	0.5495920	0.3721192	1.0724982	1.0855376	1.0594552	0.0505216	0.0628379	1.0437343	0.6773401	0.7838889	0.3580201	0.9685290	0.5617696	0.8631925	0.9194694	0.1821371	0.5622637	0.0144771	0.5037194	0.6274072	0.8149013	0.3609416	0.9079075	0.9841400
1.1148510	0.8765071	0.1890550	0.5953840	0.4282406	0.9514888	1.0655435	0.0797844	0.9374096	0.1167289	0.9383606	0.8123954	1.1339273	0.1383133	0.2205687	0.9932956	0.0000000	0.2976502	1.0259675	0.8689301	0.9653321	0.6606875	0.1069455	0.9687286	0.0316985	0.7181796	0.7120736	0.9686513	0.9718878	1.0710374	0.0110514	0.3468794	0.3281008	0.5805840	0.5316314	0.7286933	0.9018989	0.5480171	0.9867016	0.7909077	0.1640630	0.7513116	1.0450977	1.0268333	0.9552208	0.8259003	0.8574262	0.9396518	1.0961121	0.1431366	0.9819649	0.0830003	0.8536802	0.5955426	0.9685257	0.3452792	0.1365255	0.0539247	1.0815355	0.0429049	0.0382823	0.9758338	0.3298927	0.8564893	0.4761474	1.0703452	1.1261045	0.0277494	0.6266345	0.7177100	1.0181277	0.7409150	0.9267445	1.1364667	0.9861043	0.9245273	0.6178316	0.3424801	0.9801142	1.1311808	1.0768418	0.0904506	0.0323413	0.9898853	0.7507626	0.9170909	0.4375810	1.0220627	0.5370079	0.2089832	0.8805251	0.1159045	0.4979829	0.2483175	0.5379996	0.6732745	1.0523185	0.3264356	1.0282605	1.0428640
1.0120634	0.8401444	0.2419715	0.5186330	0.4352939	1.0639291	0.9689600	0.0660269	1.0501334	0.1187821	1.0319810	0.7284303	1.0385550	0.0698000	0.3282103	1.0549462	0.1854636	0.0000000	1.0048286	0.9393423	0.9463600	0.6701264	0.0850110	1.0613502	0.0576738	0.7026311	0.7617038	0.9360096	0.9314278	1.0674052	0.0050386	0.2847745	0.3869229	0.4701096	0.5436144	0.6718044	0.8710176	0.5955702	1.0523447	0.7893167	0.1348508	0.7603165	0.9602851	0.9701432	0.9149338	0.8018430	0.7402291	0.9396661	1.0588082	0.1272489	0.9482710	0.0637721	0.8444241	0.7693540	1.0255251	0.2853242	0.1327851	0.0419322	1.1231095	0.0334462	0.0381863	0.9603768	0.3572681	0.8931991	0.5943514	1.0272297	0.9761788	0.0342160	0.6410859	0.8045032	1.0024113	0.7385340	0.8855621	0.9121232	0.9808567	0.8512806	0.5824314	0.3577728	0.9275450	1.0893452	0.9472220	0.1214128	0.0551374	1.0520006	0.7390871	0.8664208	0.4543858	0.9906863	0.5691425	0.1924842	1.0228286	0.2222454	0.4864417	0.2303687	0.5685197	0.6320720	1.1223913	0.1914955	1.0553213	0.9272555
0.9981634	0.9015708	0.2261823	0.5113866	0.4239603	0.9990319	0.9471128	0.0572168	0.9473575	0.0961012	1.0357007	0.7678221	0.9764831	0.0777539	0.2558694	0.9458680	0.2285980	1.0278624	0.0000000	0.9655655	0.9850598	0.6819690	0.1087487	1.0256970	0.0441803	0.6861676	0.7347903	1.0228809	0.9605928	1.0324929	0.0146552	0.3182800	0.3439196	0.5643272	0.6200393	0.6485547	1.0155578	0.5684735	0.8602688	0.7581403	0.1032055	0.7482999	1.0232377	1.0075190	1.0791842	0.8065017	0.7456764	0.9881878	1.0049128	0.1143442	1.0510958	0.0609927	0.7803906	0.5368111	1.0648107	0.3656736	0.1278662	0.0388907	0.9498981	0.0350500	0.0397639	1.0916369	0.3868152	0.9349730	0.5819754	0.9524045	1.1511938	0.0479198	0.7573428	0.7682046	1.1340953	0.7253821	0.8299084	0.9476212	1.0602922	0.9537108	0.5075606	0.3513372	1.2422363	0.9987939	1.0281614	0.0873745	0.0318978	1.0117792	0.7453749	0.9132025	0.4277868	0.9415168	0.4745351	0.4351163	0.9423629	0.2537405	0.5276952	0.2696127	0.6493731	0.6132400	1.0493056	0.3683318	0.9257297	1.1051921
1.1189978	0.9187847	0.1810862	0.5281052	0.4529952	0.9892849	0.9139656	0.0605456	1.0418306	0.1016010	0.9422932	0.7786226	0.9981649	0.1115162	0.1715829	0.9214105	0.2135392	0.3049958	1.1307188	0.0000000	0.8755336	0.7216706	0.1169239	1.0149750	0.0201324	0.6516003	0.8488392	1.1564365	1.0162541	1.0958944	0.0030933	0.3780018	0.3446607	0.5360368	0.5573595	0.7366781	0.9660619	0.5506008	1.0130268	0.7970296	0.1620714	0.7581350	0.9135952	1.1790666	1.0699429	0.7370541	0.8166621	0.9425875	1.0717501	0.1311428	0.9620483	0.0854450	0.8267702	0.5856300	1.0548798	0.3135211	0.1193453	0.0334148	0.9619802	0.0360077	0.0471235	1.0616648	0.3259254	0.9438541	0.4756529	0.9529531	0.9362989	0.0435400	0.7464455	0.7912343	0.9838503	0.7047459	0.9174505	0.9318326	1.0449111	0.9177635	0.5980553	0.3344503	0.9067098	0.9677515	0.9775998	0.0639574	0.0495155	1.1002574	0.7702430	0.8721361	0.4530194	0.9908686	0.4856674	0.2812335	0.8832654	0.2319292	0.5715333	0.2100802	0.6325172	0.7183234	1.0707415	0.2292970	0.9491759	1.0219510
