YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0.8621791	0.6605798	0.0972127	0.3430954	0.3447318	0.7943065	0.5160201	0.1239693	0.6391742	0.0868039	0.0000000	0.5658663	0.6719771	0.0488648	0.1248266	0.6763281	0.1061093	0.2178604	0.6134218	0.6243448	0.6360135	0.4847379	0.0790117	0.6213174	0.0283504	0.5305664	0.5781477	0.7763340	0.7347141	0.6946613	0.0200552	0.2299286	0.2865417	0.3932782	0.3980767	0.4583621	0.6647699	0.3483904	0.8270575	0.5712516	0.1444026	0.4112173	0.6836047	0.5937580	0.5890834	0.4900516	0.4033819	0.7177270	0.6811424	0.0946136	0.6615624	0.0178838	0.5313092	0.4970970	0.7492587	0.1445961	0.0641172	0.0226152	0.7896537	0.0224086	0.0285018	0.8303180	0.2496100	0.6284117	0.3728064	0.7727375	0.7864565	0.0375767	0.4658428	0.4834720	0.5989965	0.5220661	0.5930070	0.6331100	0.5845823	0.6937979	0.3571974	0.2744223	0.8171307	0.7825077	0.6326353	0.0227713	0.0342858	0.5596812	0.4920090	0.5589202	0.3026121	0.7445126	0.4058090	0.1749733	0.5731328	0.1454344	0.3251302	0.1992536	0.4516519	0.4329826	0.7307278	0.1599108	0.6733235	0.5934998
0.7578109	0.7081664	0.1073791	0.4410061	0.3125098	0.6784799	0.6561140	0.1107502	0.7453852	0.0932007	0.8826443	0.0000000	0.6753537	0.0990407	0.1618292	0.7975409	0.1296554	0.2385091	0.7581796	0.5445676	0.7081321	0.3694150	0.0628563	0.7030594	0.0227354	0.6068698	0.3973600	0.6557149	0.6451948	0.6177416	0.0119777	0.2607532	0.2234178	0.3372184	0.3882259	0.4399572	0.6993420	0.4700310	0.7334198	0.4820403	0.0822302	0.4748915	0.6315410	0.6318336	0.5577214	0.5648316	0.6256712	0.6882971	0.6718443	0.0740648	0.6264007	0.0519066	0.4430715	0.4995025	0.6675636	0.1888722	0.0902895	0.0154927	0.7320325	0.0199448	0.0129020	0.6997220	0.2335856	0.5890728	0.3787425	0.6612347	0.6303094	0.0193299	0.4268735	0.5611154	0.6162248	0.4840906	0.6760903	0.6290709	0.8150313	0.6657167	0.3746756	0.2086510	0.8152153	0.8311752	0.8255400	0.0760457	0.0681094	0.7720528	0.4596089	0.7463056	0.2857118	0.5744327	0.3501373	0.5383767	0.5665876	0.1968765	0.3773008	0.2103654	0.4731842	0.5353429	0.8110847	0.1545490	0.8189768	0.6895410
0.7117295	0.7325859	0.1338809	0.3354064	0.2597142	0.7252936	0.6945785	0.0384018	0.9192865	0.0736257	0.8678316	0.6230086	0.0000000	0.0536701	0.1053998	0.7184746	0.1328401	0.3038806	0.7921503	0.5896268	0.6089394	0.4273425	0.0518842	0.6644693	0.0138625	0.6249935	0.5396256	0.8451007	0.6299693	0.6373197	0.0086922	0.2643380	0.3379975	0.3498751	0.5060494	0.4922509	0.6572152	0.3986848	0.6855687	0.5341666	0.0970898	0.5719048	0.7136424	0.7036015	0.7450625	0.6045299	0.5480280	0.5130452	0.6114123	0.0863678	0.6969904	0.0571349	0.5485116	0.6336001	0.6661053	0.1807234	0.1073857	0.0336623	0.8690268	0.0180153	0.0282008	0.6562105	0.2140706	0.6448499	0.3963026	0.7771284	0.8081959	0.0424697	0.4045770	0.6246579	0.7963807	0.4240325	0.6102912	0.6924904	0.7029201	0.6833785	0.3271717	0.1605261	0.7144772	0.7141655	0.6411781	0.0541277	0.0333934	0.7666514	0.5591542	0.5990232	0.3440305	0.6381909	0.3224235	0.2218183	0.6266306	0.1073280	0.4080204	0.1182752	0.4498085	0.4873576	0.6330083	0.1881797	0.7441974	0.6717627
0.5556453	0.7420009	0.1189280	0.4394762	0.2888212	0.8563891	0.5824545	0.0787290	0.6586160	0.0484217	0.7676396	0.4736310	0.8504719	0.0000000	0.1923818	0.8284390	0.1389527	0.2707463	0.7236414	0.6525705	0.6589751	0.4972075	0.0490661	0.6967786	0.0263733	0.5052776	0.5537744	0.7104133	0.7131093	0.8211745	0.0073741	0.2098229	0.2951451	0.3535396	0.4313824	0.4913855	0.8100768	0.3000603	0.7212637	0.6907937	0.1349599	0.5150335	0.7415788	0.6823174	0.6513022	0.6005736	0.4983748	0.6536724	0.6425718	0.0915847	0.6843438	0.0471608	0.4231685	0.5534163	0.6123841	0.2761625	0.0860269	0.0487981	0.7336223	0.0378533	0.0596373	0.9445236	0.2526706	0.6189685	0.4077318	0.8034584	0.7040919	0.0185930	0.4266454	0.5577891	0.7491585	0.5477149	0.7743538	0.5794850	0.6748083	0.6278240	0.4189908	0.2558880	0.6338546	0.6119579	0.7893429	0.0683131	0.0418543	0.7008548	0.6448845	0.6387017	0.3096694	0.6749144	0.4178098	0.1847778	0.5276172	0.1049248	0.3016277	0.1168839	0.3746130	0.4840242	0.6993655	0.1301456	0.6056940	0.7021869
0.7346590	0.4789502	0.1974089	0.3767418	0.3347685	0.7469534	0.7350633	0.0457672	0.6658466	0.0921438	0.6438965	0.5461566	0.8275650	0.0639511	0.0000000	0.8179977	0.0966534	0.3018388	0.7521085	0.6574720	0.6498797	0.4455883	0.0978513	0.7696461	0.0238963	0.6550736	0.5111431	0.6984730	0.7504597	0.7189417	0.0053448	0.2477041	0.2939018	0.4582700	0.4042442	0.5069621	0.6632246	0.4464042	0.6473601	0.6141715	0.0708217	0.4982488	0.7874026	0.6245824	0.6258444	0.5963431	0.4922700	0.5618692	0.6049042	0.1011503	0.7151123	0.0525657	0.6881315	0.6140449	0.7193256	0.1994200	0.1350495	0.0361379	0.8621769	0.0092142	0.0195981	0.7403254	0.2578307	0.5600568	0.3530797	0.5947795	0.7790012	0.0225885	0.4263078	0.5279985	0.8227628	0.5877990	0.5601001	0.9029324	0.6815521	0.7335272	0.5057302	0.2281825	0.6897448	0.6131542	0.6091351	0.0701797	0.0286710	0.6188323	0.6100355	0.6910656	0.2767289	0.7590044	0.5442155	0.1919226	0.7365370	0.1227927	0.3142186	0.1841221	0.3357048	0.4456618	0.7230487	0.2312552	0.6673091	0.6147830
0.7892862	0.6401570	0.0977132	0.3376365	0.3134203	0.7515926	0.7837243	0.1421816	0.5579296	0.0687100	0.6744214	0.3745867	0.7082895	0.0531930	0.2816272	0.0000000	0.1308327	0.2376168	0.6027798	0.6199031	0.6385263	0.4234229	0.0676174	0.5979850	0.0226167	0.4583438	0.5690462	0.7621881	0.6875993	0.8338208	0.0066881	0.2429432	0.2646949	0.4656703	0.4521448	0.5467799	0.6064382	0.4028791	0.6843586	0.5013365	0.1210534	0.5442516	0.7931603	0.5915158	0.8344227	0.5810956	0.4925284	0.5891338	0.6907626	0.0769912	0.6878749	0.0287118	0.4261632	0.5943408	0.9151724	0.1750841	0.0936365	0.0124633	0.6328540	0.0253768	0.0199119	0.6358286	0.3115521	0.5462064	0.3014781	0.8286463	0.6780874	0.0428681	0.5415759	0.6412294	0.6761144	0.5382991	0.6856696	0.5536856	0.7031519	0.6842793	0.4100849	0.2240318	0.6728098	0.7271850	0.7196362	0.0545934	0.0505457	0.7879817	0.4325838	0.5076770	0.2625823	0.6265839	0.3812741	0.7445355	0.6446398	0.1715900	0.3233930	0.0056940	0.3955278	0.4738937	0.5311649	0.2551459	0.6920640	0.6832080
0.7565570	0.6582011	0.1120131	0.3762297	0.3237970	0.7030976	0.7601674	0.0665756	0.7110559	0.1006251	0.6579902	0.5187952	0.8475357	0.0743607	0.1797855	0.6902030	0.0000000	0.2358202	0.8526613	0.5455977	0.6859758	0.4529118	0.0548055	0.6097655	0.0240031	0.4672618	0.5266020	0.7756690	0.6714312	0.8534569	0.0052759	0.3226521	0.2113250	0.4142596	0.3414909	0.4504764	0.5596401	0.3658497	0.6125258	0.5601543	0.1149259	0.4003849	0.7129872	0.7601446	0.7188199	0.5640163	0.5485399	0.6243776	0.6920149	0.1090878	0.6271647	0.0714845	0.7091101	0.4483799	0.6193223	0.2562947	0.0864722	0.0420145	0.7123818	0.0208981	0.0147954	0.7563762	0.2250564	0.7168986	0.4352184	0.8227503	0.8801328	0.0144026	0.5109850	0.5051154	0.7616430	0.5520886	0.6281798	0.8497306	0.5848503	0.6179970	0.4009824	0.2015949	0.7371274	0.8376085	0.7751762	0.0664753	0.0268309	0.6931987	0.4888116	0.6209608	0.2983948	0.8139654	0.4764830	0.1913152	0.7077303	0.0923442	0.3802068	0.2196713	0.3699085	0.4559098	0.6805527	0.2461232	0.8096441	0.7839862
0.7275254	0.6445926	0.1826816	0.3971774	0.3060902	0.9294249	0.5740408	0.0534203	0.7872589	0.0860207	0.7814671	0.4435099	0.8377958	0.0462911	0.2645663	0.8419016	0.1210210	0.0000000	0.7237215	0.7098123	0.7048892	0.4680180	0.0531830	0.7664039	0.0305292	0.4897101	0.6195250	0.6397695	0.5905433	0.7535360	0.0090498	0.2065656	0.2563297	0.2715322	0.3642062	0.5216015	0.6276196	0.3282618	0.7570599	0.4367839	0.0960655	0.5183919	0.6814121	0.6497939	0.5998426	0.5567274	0.4533378	0.7481748	0.6827078	0.0761258	0.6240002	0.0345469	0.6207678	0.5332967	0.7488587	0.1980500	0.0847648	0.0237842	0.7853076	0.0182019	0.0249147	0.6797909	0.2557730	0.5513771	0.4053029	0.7598502	0.8013798	0.0254495	0.4765278	0.5624454	0.8293752	0.5254678	0.6928012	0.5967808	0.6731693	0.6009852	0.4815996	0.3096877	0.5432865	0.7761616	0.6454067	0.1376867	0.0402964	0.7020561	0.5119342	0.6133653	0.2950853	0.7483675	0.4129897	0.1395803	0.6188655	0.1690332	0.3350644	0.1584897	0.3973547	0.4580911	0.7025175	0.1138978	0.5964417	0.6278437
0.6336906	0.6975275	0.1393288	0.3611797	0.3134568	0.7426990	0.6589712	0.0283553	0.7740274	0.0730610	0.7218999	0.5405103	0.6168354	0.0484003	0.2380823	0.7281305	0.1598691	0.6464355	0.0000000	0.6958671	0.7303157	0.5337125	0.0792420	0.7463704	0.0387893	0.5278955	0.4957192	0.7034434	0.6113133	0.6746504	0.0131025	0.2258103	0.3304821	0.4201643	0.4761221	0.3857144	0.8032637	0.4402370	0.6112570	0.4385457	0.0686548	0.4954855	0.6953241	0.7013173	0.6187061	0.7677367	0.6216972	0.6713207	0.6496695	0.0663756	0.7347899	0.0430544	0.5806188	0.4172326	0.6452497	0.2789862	0.0789287	0.0167634	0.5598731	0.0185376	0.0369866	0.7863125	0.2711567	0.7066666	0.4362456	0.6837107	0.8758137	0.0245494	0.5387922	0.5250457	0.8446375	0.4732633	0.4935480	0.5506320	0.6544688	0.6566110	0.4514741	0.2853699	0.8431362	0.7457370	0.7391922	0.0326501	0.0189266	0.7711780	0.5170734	0.6023838	0.3473457	0.6431503	0.2961814	0.2664245	0.6758400	0.1456833	0.4182943	0.2053162	0.4600246	0.3572983	0.7504056	0.2449148	0.7080699	0.8388088
0.7790390	0.7123251	0.1433958	0.3766537	0.3136653	0.7643481	0.6883517	0.0443668	0.7881413	0.0872591	0.6930574	0.6060313	0.7462337	0.0567417	0.1120059	0.6088446	0.1741144	0.2644446	0.7742464	0.0000000	0.6557538	0.5743160	0.1062289	0.6860202	0.0123625	0.4281227	0.5563872	0.7166421	0.7661606	0.7142953	0.0009922	0.2583256	0.2599294	0.4055391	0.3988754	0.4688923	0.6956212	0.4295091	0.7400646	0.5686789	0.0868984	0.4925674	0.6344890	0.8398940	0.7505716	0.5544603	0.6128632	0.6931828	0.7494177	0.0768229	0.6538791	0.0841847	0.4937275	0.4329896	0.7753367	0.2862906	0.0508944	0.0193872	0.6343143	0.0206396	0.0370475	0.7806492	0.2366313	0.6171703	0.3660651	0.6619195	0.6903040	0.0215184	0.5653631	0.5875105	0.6629234	0.4020837	0.5325761	0.5913754	0.7973126	0.5254378	0.4012923	0.2686025	0.5731002	0.6022799	0.6601537	0.0465730	0.0187748	0.7697459	0.5205115	0.7444060	0.2295174	0.7317011	0.3167936	0.2111476	0.5694624	0.1529307	0.4226083	0.1101842	0.4074505	0.5048162	0.8374351	0.1407584	0.6501487	0.7193257
