YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0.9853333	0.8180676	0.1016478	0.6425161	0.2722623	1.0981141	0.8190257	0.0452118	0.2430465	0.1332008	1.0095438	0.8295753	0.7731830	0.9075472	0.6785150	0.8311313	0.1431096	0.1121211	1.0556510	0.9801034	1.0250387	0.7793721	0.1107813	1.0667697	0.1639511	0.6621487	0.1038098	0.8718344	0.9285824	0.8977800	0.0634720	0.1699059	0.0752658	0.8145410	0.0067160	0.3504346	0.8703149	0.4901983	1.0744487	0.7542697	0.4533196	0.9309573	1.0502329	1.0312830	1.0364998	0.7639003	0.9693184	0.8270065	0.9791645	0.1490011	1.0658234	0.0065042	0.8935285	0.5135199	0.8168207	0.3636156	0.2785262	0.1765143	0.7401321	0.0182633	0.2113276	1.0103293	0.3988460	0.7168942	0.3688862	1.1068674	0.7102694	0.0741757	0.4735455	0.3785943	1.0393403	0.4822894	0.7220291	1.0578751	0.4144159	0.3185976	0.4211715	0.3578722	1.0315417	0.8541601	0.9304041	0.0066870	0.2519386	1.0669799	0.9097861	0.7670448	0.7332040	0.9049697	0.8736529	0.1023943	0.6314295	0.3673340	0.5414775	0.0598244	0.3294545	0.2002171	0.8572293	0.1686138	1.0223566	0.9345593
0.9614651	0.8774745	0.2135651	0.2388943	0.3434334	1.0383125	0.8172570	0.9831716	0.9145875	0.0990338	0.8797918	0.3067859	1.0047251	0.1106290	0.0861338	0.9076363	0.1807882	0.4803108	0.7830336	1.0779082	0.8156371	0.8364973	0.0663674	0.8436073	0.0485357	0.3103462	0.9204606	0.9163959	1.0492608	1.0642585	0.1298189	0.0803578	0.3826358	0.5495445	0.6951106	0.8695664	0.8140720	0.6677177	0.9130564	0.7356873	0.4249380	0.8431052	1.0146807	1.0252478	0.6898165	0.8138746	0.6150704	0.6709698	0.9190068	0.1546928	1.0588575	0.0408814	0.6495007	0.7334245	1.0678949	0.1672935	0.0516116	0.0010539	0.9331740	0.0473741	0.0667998	0.9101523	0.3519350	0.9078332	0.7612580	0.6961287	0.9941541	0.0330552	0.6794809	0.9979616	0.9136982	0.6607243	0.5590615	0.8981616	0.8284597	0.7932221	0.5670431	0.3352979	0.9211812	1.1457263	1.0227936	0.4890762	0.0201537	1.1623364	0.7926952	0.9747084	0.1907983	0.9609418	0.1458060	0.2107954	0.8841372	0.1501556	0.4419388	0.0692412	0.7158345	0.4200233	0.6242444	0.8549717	1.0546973	0.9072871
0.9038054	0.9357164	0.3781773	0.6235653	0.4370502	0.8042536	0.6028098	0.1030077	1.1200820	0.0750961	1.0773501	0.9617442	1.0667221	0.2521145	0.2398084	1.0907861	0.1693687	0.2537401	1.0075210	0.8278107	0.7920967	0.7776531	0.0787962	0.6787924	0.0170904	0.7198923	0.7045661	0.9629131	1.0023612	1.0373258	0.0045401	0.4884312	0.3258480	0.6399080	0.5389320	0.7919223	1.0219302	0.4101282	1.0624300	0.9070819	0.3842984	0.5132714	0.6462870	0.9097965	0.8053974	0.6431547	0.9225020	0.6407072	0.5201316	0.1873385	1.0291473	0.0581397	0.9331999	0.4143102	0.9135254	0.3506846	0.2703085	0.2094778	1.1080094	0.0144734	0.0374238	0.7504240	0.4839294	0.7442471	0.7839882	0.9161828	0.4717256	0.1979402	0.1883856	0.6894663	1.0523774	0.3169632	0.8451244	0.7792303	0.9056869	0.9814117	0.5235330	0.3511949	1.0455913	0.7282700	1.0341526	0.5436891	0.0304914	0.9034568	0.5819723	0.7799167	0.3917756	1.1051875	0.5007501	0.2832357	0.8896726	0.2662266	0.4906651	0.4669151	0.3374019	0.4460713	0.5978603	0.2972989	0.9344915	0.9064356
0.7650366	0.7728306	0.4014462	0.6396754	0.5361232	0.9082885	0.9379669	0.2181013	0.9322845	0.2142863	0.8358135	0.6365092	1.0660526	0.0448165	0.0914018	1.1495227	0.1845903	0.1847278	0.8175008	0.8288203	1.0179361	0.9942776	0.1095738	0.9764924	0.0143269	0.4447006	0.7645289	1.0821834	0.8959056	1.1063013	0.0029760	0.2477291	0.3442269	0.6022632	0.6873130	0.6175245	0.9955944	0.5244070	0.9969169	0.7567400	0.0743888	0.6147421	1.0549560	0.9050476	0.9176356	0.8329662	0.7055988	0.8178590	1.0146427	0.0702369	1.0232127	0.0399117	0.9046647	0.3188279	0.9658674	0.4162637	0.1419905	0.3760232	0.9606812	0.0716253	0.0178694	0.9360447	0.3397242	0.7917738	0.6914365	0.9136843	1.0182232	0.0287336	0.5873426	0.7876327	0.9897103	0.6418526	0.9938666	0.8193843	0.8278988	1.0015737	0.5328598	0.4414784	1.0793489	1.0473765	1.0792445	0.2122759	0.0711830	0.8270701	0.7805304	0.9446754	0.3426214	0.9060926	0.5298784	0.0308907	0.7931029	0.1808040	0.8557779	0.0418616	0.6959519	0.7377608	0.7476895	0.6544627	0.7766252	0.9495548
0.7648918	0.8874873	0.3116117	0.5402203	0.4247336	0.8011582	0.9145047	0.0368779	0.8542784	0.1984335	0.9689058	0.4162162	0.9663011	0.0300121	0.2774510	0.7087672	0.2813639	0.2289881	1.0594794	0.8539159	0.9971244	0.8488154	0.0935760	0.9096345	0.1830294	0.1845111	0.3261527	1.0998816	0.9450538	0.4916628	0.0780165	0.2132481	0.3191298	0.5504075	0.4000019	0.3154063	0.9045042	0.5011286	1.0219152	0.8671252	0.1641118	0.7114003	1.0692463	1.0636259	1.0818166	0.7957040	1.0179029	0.8153337	0.7660232	0.1527230	0.9314944	0.0042225	0.8208257	0.8631669	1.0175843	0.2572644	0.1104981	0.0204910	0.9220118	0.0448362	0.4480623	0.9953206	0.3232349	0.8433505	0.5156390	1.1355444	0.9318881	0.0287372	0.9172069	0.4806750	0.7339465	0.2385893	0.7355166	0.9361126	1.0829699	0.8547873	0.6338022	0.4501974	1.0900793	0.7619342	0.9775791	0.3328943	0.0867561	0.7438148	0.9847206	0.7446585	0.7453085	0.8747181	0.1473070	0.2134616	0.8522388	0.2317201	0.6071488	0.2998741	0.1585621	0.8278835	0.9130205	0.6509291	1.0452270	0.9766502
1.0034901	0.9410659	0.2996706	0.8140527	0.4218783	0.9220308	0.6901598	0.8311001	1.0707721	0.1018399	1.0316211	0.9280351	1.0858034	0.1183688	0.5695691	1.0335672	0.1075456	0.2927912	0.7285471	0.8023179	1.1179097	0.7638801	0.0556037	0.6270151	0.0002395	0.6386858	0.7937257	1.0339996	1.0765480	1.0168701	0.0497351	0.4314252	0.3555620	0.5827326	0.5672958	0.7650618	0.8221182	0.2836600	1.0827771	0.7608533	0.3370732	0.6569324	1.0574881	0.7957857	0.9517408	0.7941852	0.9530564	0.4427217	0.5372475	0.0418286	1.1544109	0.0712469	0.6549615	0.7272130	0.8015750	0.3903658	0.1369297	0.0366096	1.0485883	0.0133805	0.1971920	1.0166639	0.6035198	0.5573118	0.3005991	1.0497771	1.0180462	0.0088634	0.7861565	0.9600570	0.6256650	0.9051127	0.8146028	1.0265899	1.0449054	0.8435541	0.6520278	0.3096544	0.9329601	0.5415826	1.0910922	0.0623072	0.0002862	1.1908544	0.7525389	0.5564078	0.3566558	0.9612863	0.8173453	0.1353393	0.7225169	0.2964305	0.4365635	0.4733982	0.6768843	0.6569506	0.7410113	0.1940200	1.0952994	1.0590753
0.9159047	0.9320823	0.1030495	0.3702264	0.4786770	0.9147748	1.0622577	0.7363122	0.9842002	0.1370989	1.0772006	0.4766434	0.5535401	0.1803310	0.3757805	1.0484323	0.1690150	0.3038316	0.9948218	0.8633781	1.0162980	0.9155850	0.0903557	0.9504841	0.0142322	0.3554792	0.8392953	0.7519879	0.7605970	0.9934970	0.0008085	0.5774173	0.2781557	0.5965731	0.5172437	0.6997426	0.9467449	0.4826497	0.9922454	0.9050376	0.2203374	0.8908224	0.8845548	0.6993877	0.8980241	0.7707707	0.9286549	0.9797649	1.0689573	0.1115877	0.9198402	0.1187681	0.5117573	0.7915063	1.0020470	0.2565493	0.0503492	0.0151338	1.0028621	0.0368521	0.4713358	0.8890687	0.3273398	0.9076958	0.7502570	0.9654441	0.9664098	0.0003311	0.5519825	0.7436699	0.8637252	0.7695501	0.8342934	0.8329204	0.6492656	0.7005240	0.3958373	0.3322472	1.0894119	0.8101914	1.0144691	0.2928097	0.1882491	0.9927295	0.5794138	0.8344257	0.3702489	1.0130074	0.8089002	0.5656997	0.8622696	0.3128906	0.5376686	0.3392968	0.3849742	0.2813513	0.9284369	0.1924238	0.9180519	0.9572196
1.0624517	1.0027526	0.1126438	0.6556946	0.2963385	0.5703824	0.9876612	0.2079911	0.8069403	0.0476351	1.0654936	0.8029234	0.9839758	0.1022625	0.4065318	1.0237803	0.2080310	0.8322229	0.4562367	0.6356293	0.8961643	0.8587301	0.0307809	0.5084638	0.0179388	0.5595497	0.8607225	0.9792845	0.7998516	0.9553991	0.0040290	0.3603185	0.3351668	0.7132232	0.5544434	1.0963398	0.9866472	0.6140980	1.1663058	0.9259255	0.1554627	0.6953433	0.8211150	0.7375446	1.0109937	0.8563374	0.7580665	0.8735535	0.8167020	0.1153438	1.0301021	0.0669801	0.8434928	0.7098579	0.8842117	0.2999599	0.1610788	0.2337649	1.0210756	0.0156592	0.0019841	0.8981031	0.5606242	0.7542084	0.4180921	0.8632379	1.0762610	0.0287219	0.7327393	0.9195696	0.9749601	0.6503592	0.5674994	0.6137276	0.9781246	1.0248054	0.6827275	0.1981243	0.9715326	0.9628329	0.9805781	0.0056278	0.0340965	0.9564427	0.9199389	0.8155611	0.8437459	0.9860302	0.4322736	0.6584112	0.9092630	0.0267375	0.7206519	0.0293439	0.7715747	0.6221953	1.0138534	0.1472850	0.8480055	0.9126560
0.9941010	0.9942373	0.5179171	0.4953787	0.4799576	1.0790550	1.0290415	0.7609806	0.5755468	0.0924838	0.8588582	0.4866406	1.0239761	0.7659141	0.3597183	0.6485122	0.1106401	0.2837249	1.0560348	0.9496312	0.9467317	0.6028175	0.2577671	0.4187658	0.0048972	0.5483293	0.9340816	0.9176643	0.7488345	0.8934863	0.5025381	0.1368628	0.0714203	0.4709214	0.3197180	0.7138020	0.9630068	0.5312753	0.8260289	0.7700055	0.5634327	0.8930698	0.6614079	0.4901332	0.7603662	0.8152964	0.9011326	0.9074213	0.9272287	0.1091099	1.0672632	0.1514116	0.5678503	0.6362156	1.0165086	0.2496757	0.1088978	0.2319878	0.9930343	0.0317314	0.0055436	1.0007697	0.7647437	0.5064224	0.3508357	0.8302040	1.0607176	0.0065771	0.6221555	0.9253908	0.9245348	0.5609250	0.6965421	0.7030888	1.0183485	0.9656870	0.5537693	0.3492439	1.0760152	1.0533871	0.9757221	0.4218026	0.3642949	0.9021432	0.5699155	0.9785125	0.5338139	0.9376533	0.5176387	0.3618403	0.4634002	0.5045305	0.4482748	0.0402112	0.6833401	0.3090783	1.0001739	0.0911959	1.0615576	0.7835655
1.0029606	1.0558255	0.3802719	0.6380301	0.3955839	0.6602368	1.0538654	0.5278316	0.8890702	0.1573545	1.0142102	0.5844804	0.9586841	0.1370848	0.5152654	1.0387199	0.2067019	0.5084176	0.7584256	0.8878959	0.9028240	0.9908607	0.0822984	0.8565550	0.0299344	0.6326332	0.7840257	0.7006264	1.0811984	0.9271006	0.0309113	0.0798809	0.3037520	0.5453085	0.7656533	0.5615024	0.9540162	0.5662053	0.6048525	0.3704828	0.4372323	0.5272640	1.0397170	0.8195555	0.8971365	0.7501473	0.6107210	0.6527773	1.0540370	0.1227420	0.8314321	0.0647384	0.5641378	0.6921886	0.9419362	0.2566065	0.0837834	0.0052692	0.9078169	0.0231232	0.0012570	0.9562397	0.2936899	0.9797421	0.5244136	1.0682932	0.8040794	0.0271591	0.6050605	0.7166685	0.5411435	0.6552686	0.7001252	0.9705525	0.9644348	0.8309488	0.5229051	0.2622225	1.0311941	1.0634416	1.0690495	0.0009858	0.0623733	0.6800800	0.5513281	0.6896139	0.2219380	0.6685783	0.6833445	0.4539943	1.0171898	0.0725104	0.5734364	0.1416840	0.4041200	0.4899380	0.8299993	0.4667070	0.9682757	0.6086651
